dt,P_SIN_middle,dP_SIN_middle,P_SIN_side,dP_SIN_side,P_SIN_blitz,dP_SIN_blitz,P_SIN_side_central_OU,dP_SIN_side_central_OU,P_NHL_middle,dP_NHL_middle,P_NHL_side,dP_NHL_side,P_NHL_blitz,dP_NHL_blitz,P_NHL_side_central_OU,dP_NHL_side_central_OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714,2.88406761298403,262.099017313668,2.88124561824152,281.5687756973,2.87633340694322,283.462781089623,4.28254701276476,275.08420925902,4.29409725088019,268.515402417478,4.28879635752178,265.32558613315,4.27549819423562,0.2,276.667460831282,2.88643037313139,270.618287050714
